id,title,type,status,ProcessingTime,Participation,Consensus
394,Store Multisig contract v240,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.549072646,0.9999
395,Store Voting Verifier contract v200,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.549072437,0.9999
387,Migrate Coordinator v211,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.544842838,1.0
370,Migrate InterchainTokenService to v130,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.543800967,0.9999
40,ATOM  USDC Airdrop ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.543262381,0.9999
383,Upload Multisig contract v231,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.540662815,0.9999
382,Upload Router contract v140,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.540662532,0.9999
381,Upload Router contract v130,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.540662105,0.9999
390,Upload Coordinator contract v213,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.539904336,0.9999
389,Register monad on ITS Hub,ExecuteContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.527641092,0.9999
384,Upload Coordinator contract v211,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.52746185,0.9999
407,Migrate Voting Verifier to v200 for chain monad,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.51404306,1.0
397,Migrate Multisig to v240,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.514042704,0.9999
405,Migrate Voting Verifier to v200 for chain berachain,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.514042163,0.9999
406,Migrate Voting Verifier to v200 for chain hyperliquid,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.514041948,0.9999
356,Upload XRPLMultisigProver contract v142,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.51243653,0.9999
404,Migrate Voting Verifier to v200 for chain hedera,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.505856046,1.0
373,Migrate Service Registry to v120,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.505777271,0.9999
398,Migrate Voting Verifier to v200 for chain flow,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499603244,0.9999
400,Migrate Voting Verifier to v200 for chain stellar,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499602669,0.9999
399,Migrate Voting Verifier to v200 for chain sui,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499602291,0.9999
401,Migrate Voting Verifier to v200 for chain xrplevm,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499602249,0.9999
402,Migrate Voting Verifier to v200 for chain xrpl,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499602086,0.9999
403,Migrate Voting Verifier to v200 for chain plume,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.499537137,0.9999
166,Liquidity Incentives for axlUSDCUSDT and AXLUSDT on BSC PancakeSwap,CommunityPoolSpendProposal,REJECTED,"1 days, 0 hours 0 minutes",0.467565995,0.9998
388,Migrate Router to v140,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.457737391,1.0
39,ATOM Airdrop for COSMOS holders ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.449342185,0.9998
43,ATOM Airdrop for COSMOS holders ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.444422893,0.9994
372,Register hedera on ITS Hub,ExecuteContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.444260699,0.9999
38,ATOM  USDC Airdrop ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.436014632,0.9998
18,Staking Param Change,ParameterChangeProposal,REJECTED,"1 days, 0 hours 0 minutes",0.4253663,0.9735
374,Upload XRPLGateway contract v132,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.410956892,1.0
42,USDC Airdrop Proposal ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.408505952,0.8847
371,Upload Service Registry contract v120,StoreCodeProposal,PASSED,"3 days, 0 hours 0 minutes",0.379027911,1.0
375,Migrate XRPLGateway to v132,MigrateContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.356414098,1.0
378,Authorize Multisig Prover for monad,ExecuteContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.354024902,0.9999
36,MARS Airdrop for COSMOS holders ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.352987588,0.9997
37,Axelar New Features ,TextProposal,REJECTED,"1 days, 0 hours 0 minutes",0.349428239,0.9999
377,Register Multisig Prover for monad,ExecuteContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.341429358,0.9999
376,Register Gateway for monad,ExecuteContractProposal,PASSED,"3 days, 0 hours 0 minutes",0.341428608,0.9999
